Name,SMILES,PAPER,extra-info,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Molecule_IDs
R-OBS-Cz,O=S1(C2=C(C(O3)=C(C(n(c4c5cccc4)c6c5cccc6)=C2S(=O)(c7c1cccc7)=O)Oc8ccc9c(CCCC9)c8c%10c3ccc%11c%10CCCC%11)n(c%12c%13cccc%12)c%14c%13cccc%14)=O,,,,,,,,,,,,,,,,,,TADF-M-01108
R-OBS-TCz,O=S1(C2=C(C(O3)=C(C(n(c4c5cc(C(C)(C)C)cc4)c6c5cc(C(C)(C)C)cc6)=C2S(=O)(c7c1cccc7)=O)Oc8ccc9c(CCCC9)c8c%10c3ccc%11c%10CCCC%11)n(c%12c%13cc(C(C)(C)C)cc%12)c%14c%13cc(C(C)(C)C)cc%14)=O,Liu_等_-_2021_-_Chiral_Thermally_Activated_Delayed,,,,,,,,,,,,,,,,,TADF-M-01109
R-D1,O=S1(C2=C(C(O3)=C(C(n(c4c5cccc4)c6c5cccc6)=C2S(=O)(c7c1cccc7)=O)Oc8ccc9c(CCCC9)c8c%10c3ccc%11c%10CCCC%11)n(c%12c%13cccc%12)c%14c%13cccc%14)=O.C%15(N%16C%17=C(C%18=C%16C=CC=C%18)C=CC=C%17)=CC=CC(N%19C%20=C(C%21=C%19C=CC=C%21)C=CC=C%20)=C%15,Liu_等_-_2021_-_Chiral_Thermally_Activated_Delayed,"ITO/HATCN (hexa azaztriphenylene-hexacabonitrile) (10 nm)/TAPC (di-[4 (N,N-ditolyl-amino)-phenyl]cyclohexane) (40 nm)/R-OBS Cz: mCP (15 wt %, 20 nm)/TmPyPB (1,3,5-tri(m-pyrid-3-yl-phenyl)-benzene) (50 nm)/LiF (1 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-01108\TADF-M-00327
R-D2,O=S1(C2=C(n3c4ccc(C(C)(C)C)cc4c5cc(C(C)(C)C)ccc35)C(Oc6ccc7c(CCCC7)c6c8c9ccc%10c8CCCC%10)=C(O9)C(n%11c%12ccc(C(C)(C)C)cc%12c%13cc(C(C)(C)C)ccc%11%13)=C2S(=O)(c%14ccccc%141)=O)=O.C%15(N%16C%17=C(C%18=C%16C=CC=C%18)C=CC=C%17)=CC=CC(N%19C%20=C(C%21=C%19C=CC=C%21)C=CC=C%20)=C%15,Liu_等_-_2021_-_Chiral_Thermally_Activated_Delayed,"ITO/HATCN (hexa azaztriphenylene-hexacabonitrile) (10 nm)/TAPC (di-[4 (N,N-ditolyl-amino)-phenyl]cyclohexane) (40 nm)/R-OBS-TCz: mCP (15 wt %, 20 nm)/TmPyPB (1,3,5-tri(m-pyrid-3-yl-phenyl)-benzene) (50 nm)/LiF (1 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-01109\TADF-M-00327
BD-F,Fc1ccc(C(c2ccc(N3c4c(C(C)(c5c3cccc5)C)cccc4)cc2)=O)cc1,Liu_等_-_2021_-_High-Efficiency_Solution-Processabl,,,,,,,,,,,,,,,,,TADF-M-01110
BD-Cl,Clc1ccc(C(c2ccc(N3c4c(C(C)(c5c3cccc5)C)cccc4)cc2)=O)cc1,Liu_等_-_2021_-_High-Efficiency_Solution-Processabl,,,,,,,,,,,,,,,,,TADF-M-01111
BD-Br,Brc1ccc(C(c2ccc(N3c4c(C(C)(c5c3cccc5)C)cccc4)cc2)=O)cc1,Liu_等_-_2021_-_High-Efficiency_Solution-Processabl,,,,,,,,,,,,,,,,,TADF-M-01112
BD-H,O=C(c1ccc(N2c3c(C(C)(c4c2cccc4)C)cccc3)cc1)c5ccccc5,Liu_等_-_2021_-_High-Efficiency_Solution-Processabl,,,,,,,,,,,,,,,,,TADF-M-01113
TCQ,N#CC1=NC2=C(C=CC(N3C4=C(C=CC=C4)C5=C3C=CC=C5)=C6)C6=C(C=C(N7C8=C(C=CC=C8)C9=C7C=CC=C9)C=C%10)C%10=C2N=C1C#N,Liu_等_-_2022_-_Asymmetric_Thermally_Activated_Dela,,,,,,,,,,,,,,,,,TADF-M-01114
TCPQ,N#CC1=NC2=C(C=CC(C3=CC=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=C3)=C6)C6=C(C=C(N7C8=C(C=CC=C8)C9=C7C=CC=C9)C=C%10)C%10=C2N=C1C#N,Liu_等_-_2022_-_Asymmetric_Thermally_Activated_Dela,,,,,,,,,,,,,,,,,TADF-M-01115
TPQ,N#CC1=NC2=C(C=CC(C3=CC=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=C3)=C6)C6=C(C=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C%10)C%10=C2N=C1C#N,Liu_等_-_2022_-_Asymmetric_Thermally_Activated_Dela,,,,,,,,,,,,,,,,,TADF-M-01116
DMAC-TRZ2,CC(C)(C)c1nc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)nc(C(C)(C)C)n1,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01117
ToDMAC-TRZ2,Cc1ccccc1-c1ccc2c(c1)C(C)(C)c1cc(-c3ccccc3C)ccc1N2c1ccc(-c2nc(C(C)(C)C)nc(C(C)(C)C)n2)cc1,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01118
PhDMAC-TRZ2,CC(C)(C)c1nc(-c2ccc(N3c4ccc(-c5ccccc5)cc4C(C)(C)c4cc(-c5ccccc5)ccc43)cc2)nc(C(C)(C)C)n1,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01119
DMAC-TRZ,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccccc21,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-00100
ToDMAC-TRZ,Cc1ccccc1-c1ccc2c(c1)C(C)(C)c1cc(-c3ccccc3C)ccc1N2c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01120
PhDMAC-TRZ,CC1(C)c2cc(-c3ccccc3)ccc2N(c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccc(-c3ccccc3)cc21,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01121
DMAC-FTRZ,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccc(F)cc4)nc(-c4ccc(F)cc4)n3)cc2)c2ccccc21,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01122
ToDMAC-FTRZ,Cc1ccccc1-c1ccc2c(c1)C(C)(C)c1cc(-c3ccccc3C)ccc1N2c1ccc(-c2nc(-c3ccc(F)cc3)nc(-c3ccc(F)cc3)n2)cc1,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01123
PhDMAC-FTRZ,CC1(C)c2cc(-c3ccccc3)ccc2N(c2ccc(-c3nc(-c4ccc(F)cc4)nc(-c4ccc(F)cc4)n3)cc2)c2ccc(-c3ccccc3)cc21,Liu_等_-_2022_-_Zero-Zero_Energy-Dominated_Degradat,,,,,,,,,,,,,,,,,TADF-M-01124
RCA,C[C@@H](Nc1c(F)c(C#N)c(N[C@H](C)C2CCCCC2)c(F)c1C#N)C1CCCCC1,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01125
RCS,C[C@@H](Nc1c(C#N)c(Sc2ccccc2)c(N[C@H](C)C2CCCCC2)c(C#N)c1Sc1ccccc1)C1CCCCC1,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01126
RMA,C[C@@H](Nc1c(F)c(C#N)c(N[C@H](C)c2ccccc2)c(F)c1C#N)c1ccccc1,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01127
RMS,C[C@@H](Nc1c(C#N)c(Sc2ccccc2)c(N[C@H](C)c2ccccc2)c(C#N)c1Sc1ccccc1)c1ccccc1,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01128
RNA,C[C@@H](Nc1c(F)c(C#N)c(N[C@H](C)c2cccc3ccccc23)c(F)c1C#N)c1cccc2ccccc12,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01129
RNS,C[C@@H](Nc1c(C#N)c(Sc2ccccc2)c(N[C@H](C)c2cccc3ccccc23)c(C#N)c1Sc1ccccc1)c1cccc2ccccc12,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01130
RDS,C[C@@H](Nc1c(C#N)c(Sc2cccc3ccccc23)c(N[C@H](C)c2cccc3ccccc23)c(C#N)c1Sc1cccc2ccccc12)c1cccc2ccccc12,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01131
RMN,C[C@@H](Nc1c(C#N)c(-n2c3ccccc3c3ccccc32)c(N[C@H](C)c2ccccc2)c(C#N)c1-n1c2ccccc2c2ccccc21)c1ccccc1,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01132
RMD,C[C@@H](Nc1c(C#N)c(N2c3ccccc3C(C)(C)c3ccccc32)c(N[C@H](C)c2ccccc2)c(C#N)c1N1c2ccccc2C(C)(C)c2ccccc21)c1ccccc1,Liu_等_-_2023_-_Chiroluminophores_based_on_non-conj,,,,,,,,,,,,,,,,,TADF-M-01133
poly(DOPAcDSCz-TMP),O=S(C(C=C1)=CC=C1N(C2=C(C3(C)C)C=C(C=C2)C4=CC=C(C=C4)CCCCCCCC)C(C=C5)=C3C=C5C6=CC=C(CCCCCCCC)C=C6)(C7=CC=C(N8C9=C(C=CC(C%10=CC=CC=C%10)=C9)C%11=C8C=C(C%12=C(C(C)=C(C(C)=C%12C)C%13=CC=CC=C%13)C)C=C%11)C=C7)=O,Liu_等_-_2023_-_Color_Tuning_in_Thermally_Activated,,,,,,,,,,,,,,,,,TADF-M-01134
poly(DOPAcBPCz-TMP),O=C(C1=CC=C(N2C3=C(C=CC(C4=CC=CC=C4)=C3)C5=C2C=C(C6=C(C(C)=C(C(C)=C6C)C7=CC=CC=C7)C)C=C5)C=C1)C(C=C8)=CC=C8N(C9=C(C%10(C)C)C=C(C=C9)C%11=CC=C(C=C%11)CCCCCCCC)C(C=C%12)=C%10C=C%12C%13=CC=C(CCCCCCCC)C=C%13,Liu_等_-_2023_-_Color_Tuning_in_Thermally_Activated,,,,,,,,,,,,,,,,,TADF-M-01135
poly(DOPAcNICz-TMP),O=C(N(C(C1=C2C3=CC=C1)=O)C4=CC=C(N5C6=C(C=CC(C7=CC=CC=C7)=C6)C8=C5C=C(C9=C(C(C)=C(C(C)=C9C)C%10=CC=CC=C%10)C)C=C8)C=C4)C2=CC=C3N(C%11=C(C%12(C)C)C=C(C=C%11)C%13=CC=C(C=C%13)CCCCCCCC)C(C=C%14)=C%12C=C%14C%15=CC=C(CCCCCCCC)C=C%15,Liu_等_-_2023_-_Color_Tuning_in_Thermally_Activated,,,,,,,,,,,,,,,,,TADF-M-01136
NTPZ,N#CC(C=C1)=CC=C1C2=CC3=NC4=C(C(C=CC(C5=CC=C(C=C5)N(C6=CC=CC=C6)C7=CC=CC=C7)=C8)=C8C9=C4C=CC(C(C=C%10)=CC=C%10N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=C9)N=C3C=C2C%13=CC=C(C=C%13)C#N,Liu_等_-_2023_-_Isomeric_thermally_activated_delaye,,,,,,,,,,,,,,,,,TADF-M-00509
TNPZ,N#CC1=CC=C(C2=CC(C3=C(C4=C5N=C(C=C(C6=CC=C(C=C6)N(C7=CC=CC=C7)C8=CC=CC=C8)C(C(C=C9)=CC=C9N(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=C%12)C%12=N4)C=CC(C%13=CC=C(C#N)C=C%13)=C3)=C5C=C2)C=C1,Liu_等_-_2023_-_Isomeric_thermally_activated_delaye,,,,,,,,,,,,,,,,,TADF-M-01137
10 wt%,CC1=CC=C2C(C(C3=CC=CC=C34)(C5=C(N2C6=CC=CC=C6)C=CC(C7=CC=C(N8C9=CC=C(C%10=NC(C%11=CC=CC=C%11)=NC(C%12=CC=CC=C%12)=N%10)C=C9)C(C%13%14C%15=C8C=CC(C)=C%15)=C7)=C5)C%16=C4C=C(C%17=CC=CC=C%17C%18%19C%20=CC=CC=C%20C%21=C%18C=C%13C(C%22=C%14C=CC=C%22)=C%21)C%19=C%16)=C1,Liu_等_-_2023_-_Multi-spiro_junctions_enable_effici,,,,,,,,,,,,,,,,,TADF-M-01138
20 wt%,CC1=CC=C2C(C(C3=CC=CC=C34)(C5=C(N2C6=CC=CC=C6)C=CC(C7=CC=C(N8C9=CC=C(C%10=NC(C%11=CC=CC=C%11)=NC(C%12=CC=CC=C%12)=N%10)C=C9)C(C%13%14C%15=C8C=CC(C)=C%15)=C7)=C5)C%16=C4C=C(C%17=CC=CC=C%17C%18%19C%20=CC=CC=C%20C%21=C%18C=C%13C(C%22=C%14C=CC=C%22)=C%21)C%19=C%16)=C1,Liu_等_-_2023_-_Multi-spiro_junctions_enable_effici,,,,,,,,,,,,,,,,,TADF-M-01138
S1,CC1(C)c2ccccc2N(c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)c3nsnc23)c2ccccc21,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01139
S2,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)c3nsnc23)cc(-n2c3ccccc3c3ccccc32)c1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01140
S3,N#Cc1c(c2ccc(N(c3ccccc3)c4ccccc4)cc2)cc(c5cc(n(c6c7cccc6)c8c7cccc8)cc(n(c9c%10cccc9)c%11c%10cccc%11)c5)c(C#N)c1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01141
S4,N#Cc1cc(C#N)c(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc1-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01142
S5,N#Cc1cc(-n2c3ccccc3c3cc(-c4ccc(C5(c6ccc(-n7c8ccccc8c8ccccc87)cc6)CCCCC5)cc4)ccc32)c(-n2c3ccccc3c3cc(-c4ccc(C5(c6ccc(-n7c8ccccc8c8ccccc87)cc6)CCCCC5)cc4)ccc32)cc1C#N,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-00931
S6,CC1(C)c2ccccc2N(c2ccc(C(=O)c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c2ccccc21,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-00730
S7,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccc4c(c3)c3cc(-n5c6ccccc6c6ccccc65)ccc3n4-c3ccccc3)cc2)c2ccccc21,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01143
S8,O=C(c1cc2c(cccc3)c3n(c4ccc(n(c5c6cccc5)c7c6cccc7)cc4)c2cc1)c8ccc(N9c%10c(Oc%11c9cccc%11)cccc%10)cc8,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-00738
S9,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-00739
S10,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1cccc(-n2c3ccccc3c3ccccc32)c1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-00740
S11,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-00741
S12,O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01144
S13,O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01145
S14,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(-n2c3ccccc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc32)cc1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01146
D1,O=C(C1=CC=C(C2=CC=C(N(C3=CC=C(OCCCCCCn(c4c5cccc4)c6c5cccc6)C=C3)C7=CC=C(OCCCCCCn(c8c9cccc8)c%10c9cccc%10)C=C7)C=C2)C=C1C%11=O)C%12=C%11C=CC(C%13=CC=C(N(C%14=CC=C(OCCCCCCn(c%15c%16cccc%15)c%17c%16cccc%17)C=C%14)C%18=CC=C(OCCCCCCn(c%19c%20cccc%19)c%21c%20cccc%21)C=C%18)C=C%13)=C%12,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01147
D2,O=C(C1=CC=C(C2=CC=C(N(C3=CC=C(OCCCCCCn(c4c5cc(n(c6c7cccc6)c8c7cccc8)cc4)c9c5cc(n(c%10c%11cccc%10)c%12c%11cccc%12)cc9)C=C3)C%13=CC=C(OCCCCCCn%14c%15ccc(n%16c%17ccccc%17c%18ccccc%16%18)cc%15c%19cc(n%20c%21ccccc%21c%22ccccc%20%22)ccc%14%19)C=C%13)C=C2)C=C1C%23=O)C%24=C%23C=CC(C%25=CC=C(N(C%26=CC=C(OCCCCCCn%27c%28ccc(n%29c%30ccccc%30c%31ccccc%29%31)cc%28c%32cc(n%33c%34ccccc%34c%35ccccc%33%35)ccc%27%32)C=C%26)C%36=CC=C(OCCCCCCn%37c%38ccc(n%39c%40ccccc%40c%41ccccc%39%41)cc%38c%42cc(n%43c%44ccccc%44c%45ccccc%43%45)ccc%37%42)C=C%36)C=C%25)=C%24,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01148
D3,O=C(C1=C(C2=O)C=CC(C3=CC=C(N(C4=CC=C(OCCCCCCOC5=CC(C6=CC=CC=C6N7C8=CC=C(C9=CC=C(N%10C%11=CC=CC=C%11C%12=CC=CC=C%12%10)C=C9)C=C8)=C7C=C5)C=C4)C%13=CC=C(OCCCCCCOC%14=CC(C%15=CC=CC=C%15N%16C%17=CC=C(C%18=CC=C(N%19C%20=CC=CC=C%20C%21=CC=CC=C%21%19)C=C%18)C=C%17)=C%16C=C%14)C=C%13)C=C3)=C1)C%22=C2C=C(C%23=CC=C(N(C%24=CC=C(OCCCCCCOC%25=CC(C%26=CC=CC=C%26N%27C%28=CC=C(C%29=CC=C(N%30C%31=CC=CC=C%31C%32=CC=CC=C%32%30)C=C%29)C=C%28)=C%27C=C%25)C=C%24)C%33=CC=C(OCCCCCCOC%34=CC(C%35=CC=CC=C%35N%36C%37=CC=C(C%38=CC=C(N%39C%40=CC=CC=C%40C%41=CC=CC=C%41%39)C=C%38)C=C%37)=C%36C=C%34)C=C%33)C=C%23)C=C%22,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01149
D4,c1(OCCCCCCn(c2c3cccc2)c4c3cccc4)ccc(N(c5ccc(c6ccc(c7nc(c8ccc(c9ccc(N(c%10ccc(OCCCCCCn(c%11c%12cccc%11)c%13c%12cccc%13)cc%10)c%14ccc(OCCCCCCn(c%15c%16cccc%15)c%17c%16cccc%17)cc%14)cc9)cc8)nc(c%18ccc(c%19ccc(N(c%20ccc(OCCCCCCn(c%21c%22cccc%21)c%23c%22cccc%23)cc%20)c%24ccc(OCCCCCCn(c%25c%26cccc%25)c%27c%26cccc%27)cc%24)cc%19)cc%18)n7)cc6)cc5)c%28ccc(OCCCCCCn(c%29c%30cccc%29)c%31c%30cccc%31)cc%28)cc1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01150
D5,C1(C2=CC=C(N(C3=CC=C(OCCCCCCN4C5=C(C6=C4C=CC(N7C8=CC=CC=C8C9=CC=CC=C97)=C6)C=C(N%10C%11=CC=CC=C%11C%12=CC=CC=C%12%10)C=C5)C=C3)C%13=CC=C(OCCCCCCN%14C%15=C(C%16=C%14C=CC(N%17C%18=CC=CC=C%18C%19=CC=CC=C%19%17)=C%16)C=C(N%20C%21=CC=CC=C%21C%22=CC=CC=C%22%20)C=C%15)C=C%13)C=C2)=CC=C(C%23=NC(C%24=CC=C(C%25=CC=C(N(C%26=CC=C(OCCCCCCN%27C%28=C(C%29=C%27C=CC(N%30C%31=CC=CC=C%31C%32=CC=CC=C%32%30)=C%29)C=C(N%33C%34=CC=CC=C%34C%35=CC=CC=C%35%33)C=C%28)C=C%26)C%36=CC=C(OCCCCCCN%37C%38=C(C%39=C%37C=CC(N%40C%41=CC=CC=C%41C%42=CC=CC=C%42%40)=C%39)C=C(N%43C%44=CC=CC=C%44C%45=CC=CC=C%45%43)C=C%38)C=C%36)C=C%25)C=C%24)=NC(C%46=CC=C(C%47=CC=C(N(C%48=CC=C(OCCCCCCN%49C%50=C(C%51=C%49C=CC(N%52C%53=CC=CC=C%53C%54=CC=CC=C%54%52)=C%51)C=C(N%55C%56=CC=CC=C%56C%57=CC=CC=C%57%55)C=C%50)C=C%48)C%58=CC=C(OCCCCCCN%59C%60=C(C%61=C%59C=CC(N%62C%63=CC=CC=C%63C%64=CC=CC=C%64%62)=C%61)C=C(N%65C%66=CC=CC=C%66C%67=CC=CC=C%67%65)C=C%60)C=C%58)C=C%47)C=C%46)=N%23)C=C1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01151
D6,n(CCCCCCOc1ccc2n(c3ccc(c4nc(c5ccc(n(c6c7cccc6)c8c7cc(OCCCCCCn(c9c%10cccc9)c%11c%10cccc%11)cc8)cc5)nc(c%12ccc(n%13c(ccc(OCCCCCCn(c%14c%15cccc%14)c%16c%15cccc%16)c%17)c%17c%18c%13cccc%18)cc%12)n4)cc3)c(cccc%19)c%19c2c1)(c%20c%21cccc%20)c%22c%21cccc%22,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01152
D7,C1(C2=NC(C3=CC=C(N4C5=CC=CC=C5C6=C4C=CC(OCCCCCCN7C8=C(C9=C7C=CC(N%10C%11=CC=CC=C%11C%12=CC=CC=C%12%10)=C9)C=C(N%13C%14=CC=CC=C%14C%15=CC=CC=C%15%13)C=C8)=C6)C=C3)=NC(C%16=CC=C(N%17C%18=CC=CC=C%18C%19=C%17C=CC(OCCCCCCN%20C%21=C(C%22=C%20C=CC(N%23C%24=CC=CC=C%24C%25=CC=CC=C%25%23)=C%22)C=C(N%26C%27=CC=CC=C%27C%28=CC=CC=C%28%26)C=C%21)=C%19)C=C%16)=N2)=CC=C(N%29C%30=CC=CC=C%30C%31=C%29C=CC(OCCCCCCN%32C%33=C(C%34=C%32C=CC(N%35C%36=CC=CC=C%36C%37=CC=CC=C%37%35)=C%34)C=C(N%38C%39=CC=CC=C%39C%40=CC=CC=C%40%38)C=C%33)=C%31)C=C1,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01153
D8,CC1(c2c(N(c3c1cc(c4ccc(n(c5c6cc(C(C)(C)C)cc5)c7c6cc(C(C)(C)C)cc7)cc4)cc3)c8ccc(c9nc(c%10ccccc%10)nc(c%11ccccc%11)n9)cc8)ccc(c%12ccc(n(c%13c%14cc(C(C)(C)C)cc%13)c%15c%14cc(C(C)(C)C)cc%15)cc%12)c2)C,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01154
D9,CC1(c2c(N(c3c1cc(c4ccc(N5C6=C(C7=C5C=CC(N8C9=C(C=C(C=C9)N%10C%11=C(C=C(C(C)(C)C)C=C%11)C%12=C%10C=CC(C(C)(C)C)=C%12)C%13=C8C=CC(N%14C%15=C(C=C(C(C)(C)C)C=C%15)C%16=C%14C=CC(C(C)(C)C)=C%16)=C%13)=C7)C=C(C=C6)N(C%17=C%18C=C(C=C%17)N%19C%20=C(C=C(C(C)(C)C)C=C%20)C%21=C%19C=CC(C(C)(C)C)=C%21)C(C=C%22)=C%18C=C%22N(C%23=C%24C=C(C=C%23)C(C)(C)C)C%25=C%24C=C(C=C%25)C(C)(C)C)cc4)cc3)c%26ccc(c%27nc(c%28ccccc%28)nc(c%29ccccc%29)n%27)cc%26)ccc(c%30ccc(N%31C%32=C(C%33=C%31C=CC(N%34C%35=C(C=C(C=C%35)N%36C%37=C(C=C(C(C)(C)C)C=C%37)C%38=C%36C=CC(C(C)(C)C)=C%38)C%39=C%34C=CC(N%40C%41=C(C=C(C(C)(C)C)C=C%41)C%42=C%40C=CC(C(C)(C)C)=C%42)=C%39)=C%33)C=C(C=C%32)N(C%43=C%44C=C(C=C%43)N%45C%46=C(C=C(C(C)(C)C)C=C%46)C%47=C%45C=CC(C(C)(C)C)=C%47)C(C=C%48)=C%44C=C%48N(C%49=C%50C=C(C=C%49)C(C)(C)C)C%51=C%50C=C(C=C%51)C(C)(C)C)cc%30)c2)C,Liu_等_-_2023_-_Research_Progress_of_Solution-Proce,,,,,,,,,,,,,,,,,TADF-M-01155
